Statistik från Skolverket, https://www.skolverket.se

Gymnasieskola - Antal elever
Valt läsår: 2023/24


Skola;Skol-enhetskod;Skolkommun;Kommun-kod;Typ av huvudman;Huvudman;Huvudman orgnr;Antal elever;Antal elever skolår 1;Antal elever skolår 2;Antal elever skolår 3;Andel kvinnor (%);Andel m utl bakgr (%);Andel m högutb föräldrar (%);
Höga kustens teoretiska gymnasium;65833454;Örnsköldsvik;2284;Enskild;Honesta Gymnasieskolor AB;5590258108;117;38;40;39;55;25;63;
Praktiska Gymnasiet Örnsköldsvik;85188855;Örnsköldsvik;2284;Enskild;Praktiska Sverige AB;5562575786;187;69;54;64;42;12;40;
Örnsköldsviks Gymnasium Alfa;11341077;Örnsköldsvik;2284;Kommunal;Örnsköldsviks kommun;2120002445;118;38;45;35;73;31;59;
Örnsköldsviks Gymnasium Beta;39528347;Örnsköldsvik;2284;Kommunal;Örnsköldsviks kommun;2120002445;201;72;64;65;12;5;66;
Örnsköldsviks Gymnasium Delta;34988313;Örnsköldsvik;2284;Kommunal;Örnsköldsviks kommun;2120002445;225;76;68;81;65;14;69;
Örnsköldsviks Gymnasium Epsilon;56274556;Örnsköldsvik;2284;Kommunal;Örnsköldsviks kommun;2120002445;73;29;30;14;95;26;44;
Örnsköldsviks Gymnasium Gamma;85473846;Örnsköldsvik;2284;Kommunal;Örnsköldsviks kommun;2120002445;186;83;54;49;44;12;51;
Örnsköldsviks Gymnasium Jota;71011494;Örnsköldsvik;2284;Kommunal;Örnsköldsviks kommun;2120002445;132;70;35;27;43;23;35;
Örnsköldsviks Gymnasium Kappa;29744774;Örnsköldsvik;2284;Kommunal;Örnsköldsviks kommun;2120002445;17;5;2;10;..;..;..;
Örnsköldsviks Gymnasium Lambda;89690587;Örnsköldsvik;2284;Kommunal;Örnsköldsviks kommun;2120002445;321;90;129;102;60;10;68;
Örnsköldsviks Gymnasium Omega;28045567;Örnsköldsvik;2284;Kommunal;Örnsköldsviks kommun;2120002445;255;91;86;78;62;11;73;
Örnsköldsviks Gymnasium Sigma;20768651;Örnsköldsvik;2284;Kommunal;Örnsköldsviks kommun;2120002445;196;64;62;70;21;22;59;
Jämtlands Gymn, Fyrvalla 3A;32239920;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;308;98;103;107;26;..;51;
Jämtlands Gymn, Fyrvalla 3B;68310175;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;30;9;11;10;..;..;37;
Jämtlands Gymn, Fyrvalla 3C;33467604;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;279;95;90;94;19;7;55;
Jämtlands Gymn, Wargentin 1A;38880984;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;216;75;63;78;74;49;34;
Jämtlands Gymn, Wargentin 1B;28872974;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;477;178;151;148;36;13;85;
Jämtlands Gymn, Wargentin 1C;85760240;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;32;19;12;1;53;..;66;
Jämtlands Gymn, Wargentin 1D;83581734;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;1;1;.;.;..;..;..;
Jämtlands Gymn, Wargentin 1E;69812576;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;394;151;152;91;53;15;72;
Jämtlands Gymn, Wargentin 2A;18686599;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;301;113;76;112;32;11;78;
Jämtlands Gymn, Wargentin 2B;93779220;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;388;126;125;137;71;16;73;
Jämtlands Gymn, Wargentin 2C;77797484;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;264;98;81;85;67;11;67;
Jämtlands Gymn, Wargentin 2D;53279140;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;196;113;49;34;74;12;41;
Jämtlands Gymn, Wargentin 2E;24643177;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;66;28;21;17;62;..;58;
Storsjögymnasiet, Östersund;80785976;Östersund;2380;Enskild;Honesta Skolutveckling AB;5569173635;259;83;91;85;50;10;59;
Östersunds Gymnasieskola;47559319;Östersund;2380;Enskild;Östersunds gymnasieskola AB;5567212641;143;47;43;53;58;25;50;
Skärgårdsgymnasiet;56187883;Österåker;0117;Enskild;Au Claves AB;5567284822;422;172;137;113;37;15;47;
Österåkers gymnasium;20752831;Österåker;0117;Kommunal;Österåkers kommun;2120002890;592;197;197;198;40;25;64;
Bruksgymnasiet/Gimo utb.centr.;51023367;Östhammar;0382;Kommunal;Östhammars kommun;2120000290;365;142;117;106;54;13;40;
Vattenfallgymnasiet;34739511;Östhammar;0382;Enskild;Forsmarks Gymnasium AB;5566597885;79;.;56;23;18;..;72;
Wilhelm Haglunds Gymnasium;95069937;Östhammar;0382;Enskild;Gimo UtbildningsAktiebolag;5560614041;49;18;7;24;..;..;47;
Göinge utbildningscenter, Gymnasium;84200045;Östra Göinge;1256;Kommunal;Östra Göinge kommun;2120000860;57;35;12;10;47;89;..;
Gymnasieskolan;55295253;Överkalix;2513;Kommunal;Överkalix kommun;2120002684;3;3;.;.;..;..;..;
Gränsälvsgymnasiet;52690153;Övertorneå;2518;Kommunal;Övertorneå kommun;2120002700;133;45;46;42;53;29;41;

Rapportbeskrivning och definitioner etc.  
  
Rapporten visar antal elever totalt, andel kvinnor, andel med utländsk bakgrund, andel med högutbildade föräldrar samt antal elever i skolår 1 till 3. 
Uppgifterna avser oktober det valda året.
 
Observera att uppgifter avseende kön, utländsk bakgrund samt föräldrarnas utbildningsnivå dubbelprickas om de baseras på färre än 10 elever.
Då visas två prickar (..) istället för utfall. Om data saknas visas en prick (.)  istället för utfall.
 




