Statistik från Skolverket, https://www.skolverket.se

Gymnasieskola - Antal elever
Valt läsår: 2018/19


Skola;Skol-enhetskod;Skolkommun;Kommun-kod;Typ av huvudman;Huvudman;Huvudman orgnr;Antal elever;Antal elever skolår 1;Antal elever skolår 2;Antal elever skolår 3;Andel kvinnor (%);Andel m utl bakgr (%);Andel m högutb föräldrar (%);
Jämtlands Gymn, Wargentin 2D;53279140;Östersund;2380;Kommunal;Jämtlands gymnasieförbund;2220001636;219;94;56;69;74;21;35;
Storsjögymnasiet, Östersund;80785976;Östersund;2380;Enskild;Honesta Skolutveckling AB;5569173635;318;135;94;89;41;15;51;
Östersunds Gymnasieskola;47559319;Östersund;2380;Enskild;Östersunds gymnasieskola AB;5567212641;160;64;62;34;63;26;46;
Skärgårdsgymnasiet;56187883;Österåker;0117;Enskild;Au Claves AB;5567284822;449;159;150;140;49;17;34;
Österåkers gymnasium;20752831;Österåker;0117;Kommunal;Österåker;2120002890;626;228;200;198;33;27;52;
Bruksgymnasiet/Gimo utb.centr.;51023367;Östhammar;0382;Kommunal;Östhammar;2120000290;332;162;89;81;45;24;35;
Forsmarks skola;34739511;Östhammar;0382;Kommunal;Östhammar;2120000290;33;.;17;16;33;..;67;
Wilhelm Haglunds Gymnasium;95069937;Östhammar;0382;Enskild;Gimo UtbildningsAktiebolag;5560614041;75;28;21;26;..;17;45;
Göinge utbildningscenter;84200045;Östra Göinge;1256;Kommunal;Östra Göinge;2120000860;127;106;14;7;41;83;20;
Gymnasieskolan;55295253;Överkalix;2513;Kommunal;Överkalix;2120002684;10;.;10;.;..;..;..;
Gränsälvsgymnasiet;52690153;Övertorneå;2518;Kommunal;Övertorneå;2120002700;183;60;64;59;38;46;30;

Rapportbeskrivning och definitioner etc.  
  
Rapporten visar antal elever totalt, andel kvinnor, andel med utländsk bakgrund, andel med högutbildade föräldrar samt antal elever i skolår 1 till 3. 
Uppgifterna avser oktober det valda året.
 
Observera att uppgifter avseende kön, utländsk bakgrund samt föräldrarnas utbildningsnivå dubbelprickas om de baseras på färre än 10 elever.
Då visas två prickar (..) istället för utfall. Om data saknas visas en prick (.)  istället för utfall.
 




