Statistik från Skolverket, https://www.skolverket.se

Gymnasieskola - Antal elever
Valt läsår: 2015/16

På grund av en stor ökning av antalet elever som saknar ett giltigt personnummer har redovisningen av utländsk bakgrund reviderats fr.o.m. läsåret 2015/16.
Detta innebär att elever som saknar giltigt personnummer och läser enligt programmet språkintroduktion nu räknas till elever som har utländsk bakgrund.

Skola;Skol-enhetskod;Skolkommun;Kommun-kod;Typ av huvudman;Huvudman;Huvudman orgnr;Antal elever;Antal elever skolår 1;Antal elever skolår 2;Antal elever skolår 3;Andel kvinnor (%);Andel m utl bakgr (%);Andel m högutb föräldrar (%);
Jämtlands Gymn, Wargentin 1A;38880984;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;391;148;120;123;58;10;72;
Jämtlands Gymn, Wargentin 1B;28872974;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;222;84;76;62;14;7;70;
Jämtlands Gymn, Wargentin 1C;87112995;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;81;38;17;26;86;21;26;
Jämtlands Gymn, Wargentin 1D;36869352;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;154;117;20;17;45;59;18;
Jämtlands Gymn, Wargentin 2A;18686599;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;305;141;84;80;75;9;69;
Jämtlands Gymn, Wargentin 2B;93779220;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;226;112;42;72;35;6;51;
Jämtlands Gymn, Wargentin 2C;77797484;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;218;68;69;81;74;5;60;
Jämtlands Gymn, Wargentin 2D;53279140;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;243;75;89;79;71;11;42;
Storsjögymnasiet, Östersund;80785976;Östersund;2380;Enskild;Honesta Skolutveckling AB;5569173635;274;93;76;105;47;7;44;
Östersunds Gymnasieskola;47559319;Östersund;2380;Enskild;Östersunds gymnasieskola AB;5567212641;293;57;100;136;62;10;55;
IT-Gymnasiet Åkersberga;21532545;Österåker;0117;Enskild;IT Gymnasiet Sverige AB;5565970471;82;30;24;28;24;17;49;
Skärgårdsgymnasiet;56187883;Österåker;0117;Enskild;Au Claves AB;5567284822;323;118;114;91;46;19;28;
Österåkers gymnasium;20752831;Österåker;0117;Kommunal;Österåker;2120002890;469;160;156;153;40;22;52;
Bruksgymnasiet/Gimo utb.centr.;51023367;Östhammar;0382;Kommunal;Östhammar;2120000290;326;129;89;108;45;15;28;
Forsmarks skola;34739511;Östhammar;0382;Kommunal;Östhammar;2120000290;89;29;30;30;27;..;62;
Wilhelm Haglunds Gymnasium;95069937;Östhammar;0382;Enskild;Gimo UtbildningsAktiebolag;5560614041;80;24;25;31;14;..;38;
Göinge utbildningscenter;84200045;Östra Göinge;1256;Kommunal;Östra Göinge;2120000860;99;61;25;13;54;88;10;
Gymnasieskolan;55295253;Överkalix;2513;Kommunal;Överkalix;2120002684;15;.;12;3;..;87;..;
Gränsälvsgymnasiet Övertorneå;52690153;Övertorneå;2518;Kommunal;Övertorneå;2120002700;162;49;68;45;38;43;30;

Rapportbeskrivning och definitioner etc.  
  
Rapporten visar antal elever totalt, andel kvinnor, andel med utländsk bakgrund, andel med högutbildade föräldrar samt antal elever i skolår 1 till 3. 
Uppgifterna avser oktober det valda året.
 
Observera att uppgifter avseende kön, utländsk bakgrund samt föräldrarnas utbildningsnivå dubbelprickas om de baseras på färre än 10 elever.
Då visas två prickar (..) istället för utfall. Om data saknas visas en prick (.)  istället för utfall.
 




